,tableId,rowIndex,issue_pri,issue_sec
219,0c200808-9563-467f-b74f-2d4b73c53fc4,131,landscape subsidence,subsidence issue approximately cm deep x m wide causing bare soil and reduced crop growth was observed at kp to kp minor subsidence was observed at kp to kp
220,0c200808-9563-467f-b74f-2d4b73c53fc4,132,vegetation weed,
221,0c200808-9563-467f-b74f-2d4b73c53fc4,133,landscape subsidence,
222,0c200808-9563-467f-b74f-2d4b73c53fc4,134,vegetation weed,
223,0c200808-9563-467f-b74f-2d4b73c53fc4,135,landscape contouring,
224,0c200808-9563-467f-b74f-2d4b73c53fc4,136,vegetation weed,
225,0c200808-9563-467f-b74f-2d4b73c53fc4,137,vegetation weed,
226,0c200808-9563-467f-b74f-2d4b73c53fc4,138,vegetation establishment,the row was cleared due to recent disturbance repair work within cultivated portion of row unable to determine vegetation establishment success no issues observed in tame pasture portion of row
227,0c200808-9563-467f-b74f-2d4b73c53fc4,139,vegetation weed issue observed by enbridge,no issues observed in tame pasture portion of row
228,0c200808-9563-467f-b74f-2d4b73c53fc4,140,vegetation weed issue observed by enbridge,no issues observed in tame pasture portion of row
229,0c200808-9563-467f-b74f-2d4b73c53fc4,141,vegetation weed and establishment,a small area of poor vegetation establishment was observed
230,0c200808-9563-467f-b74f-2d4b73c53fc4,142,vegetation weed,
231,0c200808-9563-467f-b74f-2d4b73c53fc4,143,vegetation weed,
232,0c200808-9563-467f-b74f-2d4b73c53fc4,144,vegetation weed,
233,0c200808-9563-467f-b74f-2d4b73c53fc4,145,vegetation weed,
234,0c200808-9563-467f-b74f-2d4b73c53fc4,146,vegetation weed,
235,0c200808-9563-467f-b74f-2d4b73c53fc4,147,vegetation weed,density and distribution of weed species were equal on and off the row
236,0c200808-9563-467f-b74f-2d4b73c53fc4,148,vegetation weed and vegetation establishment,canada thistle growing dur to recent repair work was conducted at kp to kp
237,0c200808-9563-467f-b74f-2d4b73c53fc4,149,landscape contouring,there were no contouring issues observed on the row
238,0c200808-9563-467f-b74f-2d4b73c53fc4,150,vegetation weed,canada thistle was observed at higher densities on the row
239,0c200808-9563-467f-b74f-2d4b73c53fc4,151,vegetation establishment,row was seeded to cereal a potential cover crop while off row is hay therefore vegetation parameters were not comparable on and off row vegetation was being outcompeted by weed
240,0c200808-9563-467f-b74f-2d4b73c53fc4,152,vegetation weed,very high density of lamb s quarters was observed on the row white cockle canada thistle perennial sow thistle and wild buckwheat were also observed at higher densities on the row
241,0c200808-9563-467f-b74f-2d4b73c53fc4,153,landscape rutting,rutting issues was repaired
242,0c200808-9563-467f-b74f-2d4b73c53fc4,154,vegetation establishment,
243,0c200808-9563-467f-b74f-2d4b73c53fc4,155,vegetation weed,
244,0c200808-9563-467f-b74f-2d4b73c53fc4,156,vegetation establishment,
245,0c200808-9563-467f-b74f-2d4b73c53fc4,157,vegetation weed,
246,0c200808-9563-467f-b74f-2d4b73c53fc4,158,wetland,bare ground observed in wetland microsites of wetland vegetation re establishing
247,0c200808-9563-467f-b74f-2d4b73c53fc4,159,vegetation crop growth,
248,0c200808-9563-467f-b74f-2d4b73c53fc4,160,landscape subsidence,areas of subsidence approximately cm deep was observed over the trench line throughout the tract
249,0c200808-9563-467f-b74f-2d4b73c53fc4,161,vegetation establishment,
250,0c200808-9563-467f-b74f-2d4b73c53fc4,162,vegetation weed,
251,0c200808-9563-467f-b74f-2d4b73c53fc4,163,landscape erosion,
252,0c200808-9563-467f-b74f-2d4b73c53fc4,164,landscape subsidence,subsidence was repaired
253,0c200808-9563-467f-b74f-2d4b73c53fc4,165,vegetation establishment,the row was cleared due to recent repair work unable to determine crop establishment success
254,0c200808-9563-467f-b74f-2d4b73c53fc4,166,vegetation establishment,
255,0c200808-9563-467f-b74f-2d4b73c53fc4,167,vegetation weed,
256,0c200808-9563-467f-b74f-2d4b73c53fc4,168,landscape contouring,
257,0c200808-9563-467f-b74f-2d4b73c53fc4,169,vegetation weed,
258,0c200808-9563-467f-b74f-2d4b73c53fc4,170,vegetation crop growth,crop stage was too early for assessment
259,0c200808-9563-467f-b74f-2d4b73c53fc4,171,landscape subsidence,no contouring or drainage issues were observed at the time of assessment
260,0c200808-9563-467f-b74f-2d4b73c53fc4,172,landscape subsidence,there were no contour or subsidence issues observed at the time of assessment recent repair work was observed
261,0c200808-9563-467f-b74f-2d4b73c53fc4,173,vegetation weed,weed issue was observed at bore location high densities of perennial sow thistle cleavers and stinkweed were observed on the row area is not within cultivated portion of the row and is within and it trapped land due to atco valve site weed issue is not related to eth reclamation
262,0c200808-9563-467f-b74f-2d4b73c53fc4,174,soil topsoil depth,reduced topsoil depth was observed on the row causing areas of reduced crop growth reduced crop growth was observed where recent repair work was conducted at kp to kp and kp to kp
263,0c200808-9563-467f-b74f-2d4b73c53fc4,175,landscape erosion,
264,0c200808-9563-467f-b74f-2d4b73c53fc4,176,landscape erosion,
265,0c200808-9563-467f-b74f-2d4b73c53fc4,177,vegetation crop growth,
266,0c200808-9563-467f-b74f-2d4b73c53fc4,178,landscape subsidence,subsidence issue was not observed at the time of assessment and appear to have bene repaired crop parameters were equal on and off row
267,0c200808-9563-467f-b74f-2d4b73c53fc4,179,vegetation establishment,poor vegetation establishment and bare soil was observed at wetland over trench line
268,0c200808-9563-467f-b74f-2d4b73c53fc4,180,landscape rough,
269,0c200808-9563-467f-b74f-2d4b73c53fc4,181,vegetation weed,perennial sow thistle white cockle canada thistle and stinkweed were observed at higher densities on the row vegetation has established well
270,0c200808-9563-467f-b74f-2d4b73c53fc4,182,landscape subsidence,subsidence was observed over the trench approximately cm long x cm wide x cm deep at kp
271,0c200808-9563-467f-b74f-2d4b73c53fc4,183,soil compaction,
272,0c200808-9563-467f-b74f-2d4b73c53fc4,184,vegetation weed,no weed issues were observed on the row
273,0c200808-9563-467f-b74f-2d4b73c53fc4,185,soil compaction,
274,0c200808-9563-467f-b74f-2d4b73c53fc4,186,landscape subsidence,minor subsidence was observed approximately m long x cm deep at kp
275,0c200808-9563-467f-b74f-2d4b73c53fc4,187,vegetation crop growth,
276,0c200808-9563-467f-b74f-2d4b73c53fc4,188,landscape contouring,
277,0c200808-9563-467f-b74f-2d4b73c53fc4,189,landscape subsidence,subsidence was observed along the trench throughout the tract subsidence ranges from cm wide x cm deep
278,0c200808-9563-467f-b74f-2d4b73c53fc4,190,vegetation crop growth,
279,0c200808-9563-467f-b74f-2d4b73c53fc4,191,vegetation establishment,
280,0c200808-9563-467f-b74f-2d4b73c53fc4,192,landscape subsidence,subsidence was observed over trench approximately cm wide x cm deep at kp to kp
281,0c200808-9563-467f-b74f-2d4b73c53fc4,193,vegetation weed,
282,0c200808-9563-467f-b74f-2d4b73c53fc4,194,vegetation establishment,
283,0c200808-9563-467f-b74f-2d4b73c53fc4,195,vegetation weed,
284,0c200808-9563-467f-b74f-2d4b73c53fc4,196,landscape subsidence,subsidence was observed over trench cm wide x cm deep at kp to kp cm wide x cm deep at kp to kp
285,0c200808-9563-467f-b74f-2d4b73c53fc4,197,vegetation weed,canada thistle was observed at higher densities on the row
286,0c200808-9563-467f-b74f-2d4b73c53fc4,198,landscape subsidence,subsidence was observed along the row at kp to kp and kp to kp subsidence was not observed between kp to kp subsided hydrovac hole noted by enbridge and the landowner was observed in the enbridge corridor on an adjacent row however it does not appear to be related to eth reclamation
287,0c200808-9563-467f-b74f-2d4b73c53fc4,199,landscape contouring,
288,0c200808-9563-467f-b74f-2d4b73c53fc4,200,vegetation crop growth,
289,0c200808-9563-467f-b74f-2d4b73c53fc4,201,landscape subsidence,subsidence was observed along the row cm deep x m wide at kp to kp m wide x m long x cm deep at kp
290,0c200808-9563-467f-b74f-2d4b73c53fc4,202,industrial refuse,straw logs were observed at wetland
291,0c200808-9563-467f-b74f-2d4b73c53fc4,203,vegetation weed,
292,0c200808-9563-467f-b74f-2d4b73c53fc4,204,landscape subsidence,subsidence was observed in multiple locations ranging from approximately cm deep along the row
293,0c200808-9563-467f-b74f-2d4b73c53fc4,205,vegetation crop growth,
294,0c200808-9563-467f-b74f-2d4b73c53fc4,206,landscape subsidence,there were no contour issues observed subsidence was observed over trench approximately cm deep at kp to kp approximately cm deep x cm wide at kp to kp
295,0c200808-9563-467f-b74f-2d4b73c53fc4,207,vegetation establishment,row was repaired in weed appeared to be outcompeting vegetation slightly reduced topsoil was observed on the row weed were recently sprayed prior to assessment and most appeared to be dead some regrowth was observed an additional growing season may alleviate soil and vegetation issues issues in hay land use only no issues observed in cultivated land use
296,0c200808-9563-467f-b74f-2d4b73c53fc4,208,vegetation weed,row was repaired in high densities of lamb s quarters stinkweed dog mustard and wild rye were observed on the row weed appeared to be outcompeting vegetation weed were recently sprayed prior to assessment and most appeared to be dead some regrowth was observed issues in hay land use only no issues observed in cultivated land use
297,0c200808-9563-467f-b74f-2d4b73c53fc4,209,vegetation weed,
298,0c200808-9563-467f-b74f-2d4b73c53fc4,210,landscape subsidence,
299,0c200808-9563-467f-b74f-2d4b73c53fc4,211,vegetation weed,scentless chamomile lamb s quarters stinkweed and foxtail barley were observed at higher densities on the row weed were sprayed however new growth was observed weed appear to be outcompeting vegetation
300,0c200808-9563-467f-b74f-2d4b73c53fc4,212,vegetation crop growth,
301,0c200808-9563-467f-b74f-2d4b73c53fc4,213,vegetation weed,scentless chamomile common tansy and yellow sweet clover were observed at higher densities on row
302,0c200808-9563-467f-b74f-2d4b73c53fc4,214,vegetation crop growth,
303,0c200808-9563-467f-b74f-2d4b73c53fc4,215,vegetation weed,
304,0c200808-9563-467f-b74f-2d4b73c53fc4,216,soil soil mixing,
305,0c200808-9563-467f-b74f-2d4b73c53fc4,217,vegetation weed,canada thistle was observed at higher densities on row
306,0c200808-9563-467f-b74f-2d4b73c53fc4,218,landscape subsidence,subsidence was observed at kp to kp subsidence has extended from pasture into cultivate land use
307,0c200808-9563-467f-b74f-2d4b73c53fc4,219,vegetation crop growth,
308,0c200808-9563-467f-b74f-2d4b73c53fc4,220,vegetation weed,bare soil poor vegetation reestablishment observed in several areas along the row
309,0c200808-9563-467f-b74f-2d4b73c53fc4,221,vegetation weed,
310,0c200808-9563-467f-b74f-2d4b73c53fc4,222,vegetation establishment,there were no vegetation issues observed
311,0c200808-9563-467f-b74f-2d4b73c53fc4,223,landscape subsidence,minor subsidence cm deep was observed causing reduced crop height over the trench line approximately cm deep x cm wide at kp to kp approximately cm deep x cm wide at kp to kp farming practices may alleviate subsidence
312,0c200808-9563-467f-b74f-2d4b73c53fc4,224,vegetation weed,density and distribution of weed species were equal on and off row
313,0c200808-9563-467f-b74f-2d4b73c53fc4,225,vegetation weed,density and distribution of weed species were equal on and off the row canada thistle was observed at equal densities on and off row
314,0c200808-9563-467f-b74f-2d4b73c53fc4,226,vegetation weed,density and distribution of weed species were equal on and off the row canada thistle was observed at equal densities on and off row
315,0c200808-9563-467f-b74f-2d4b73c53fc4,227,vegetation rare,heavy hay coverage on the centreline some rorippa species were observed in pugged area north off row but no yellow cress rorippa curvipes due to changed agricultural use suitable habitat is no longer present and therefore not suitable growing conditions for this rare plant for this reason this is considered resolved
316,0c200808-9563-467f-b74f-2d4b73c53fc4,228,vegetation weed,canada thistle was observed at higher densities on the row within the pasture land use high densities of weed were also observed on adjacent rows
317,0c200808-9563-467f-b74f-2d4b73c53fc4,229,vegetation establishment,reduced crop growth was observed in cultivated land use an additional growing season may alleviate soil and vegetation issues
