tableId,rowIndex,rowCounter,status_bin,status_txt,status,unresolved_prob,resolved_prob,status_code,Id,predicted_prob,predicted_status_code,predicted_status_label
28a99f2e-ae44-4421-80a1-d9c556f2b4ac,18,,,Herbicide application occurred; monitor and apply treatment in 2017 as needed,Unresolved,0.9888109,0.0111890435,,,,,
28a99f2e-ae44-4421-80a1-d9c556f2b4ac,19,,,Herbicide application occurred; monitor and apply treatment in 2017 as needed,Unresolved,0.99034894,0.009651079,,,,,
28a99f2e-ae44-4421-80a1-d9c556f2b4ac,20,,,Herbicide application occurred; monitor and apply treatment in 2017 as needed,Unresolved,0.98952055,0.0104794,,,,,
28a99f2e-ae44-4421-80a1-d9c556f2b4ac,21,,,The 2016 aerial assessment has confirmed that the environmental observation is stabilizing. Ongoing monitoring is recommended with rehabilitation if there is the potential to impact the pipeline or surrounding area,Resolved,0.015632773,0.9843671999999999,,,,,
28a99f2e-ae44-4421-80a1-d9c556f2b4ac,22,,,Herbicide application occurred; monitor and apply treatment in 2017 as needed,Unresolved,0.9894973,0.010502721000000001,,,,,
28a99f2e-ae44-4421-80a1-d9c556f2b4ac,23,,,Herbicide application occurred; monitor and apply treatment in 2017 as needed,Unresolved,0.99017733,0.009822681,,,,,
28a99f2e-ae44-4421-80a1-d9c556f2b4ac,24,,,Herbicide application occurred; monitor and apply treatment in 2017 as needed,Unresolved,0.9911101000000001,0.00888991,,,,,
28a99f2e-ae44-4421-80a1-d9c556f2b4ac,25,,,Herbicide application occurred; monitor and apply       treatment in 2017 as needed,Unresolved,0.9912921999999998,0.008707813,,,,,
28a99f2e-ae44-4421-80a1-d9c556f2b4ac,26,,,The 2016 aerial assessment has confirmed that the environmental observation is stabilizing. Ongoing monitoring is recommended with rehabilitation if there is the potential to impact the pipeline or surrounding area,Resolved,0.019287953,0.98071206,,,,,
28a99f2e-ae44-4421-80a1-d9c556f2b4ac,27,,,The 2016 aerial assessment has confirmed that the environmental observation is stabilizing. Ongoing monitoring is recommended with rehabilitation if there is the potential to impact the pipeline or surrounding area,Resolved,0.020671265,0.97932875,,,,,
28a99f2e-ae44-4421-80a1-d9c556f2b4ac,28,,,The 2016 aerial assessment has confirmed that the environmental observation is stabilizing. Ongoing monitoring is recommended with rehabilitation if there is the potential to impact the pipeline or surrounding area,Resolved,0.018611658,0.98138833,,,,,
2c60e528-b33f-4010-88a4-ced655594562,2,,,Landowner to control weeds and monitor in 2018.,Unresolved,0.9882118000000001,0.011788156000000001,,,,,
2c60e528-b33f-4010-88a4-ced655594562,6,,,"Recontour, reseed, and monitor in 2018.",Unresolved,0.9893049,0.010695161000000002,,,,,
2c60e528-b33f-4010-88a4-ced655594562,7,,,"Consult with landowner to determine the location of potential subsidence and/or erosion. If present, repair, reseed, and monitor in 2018.",Unresolved,0.9877581,0.012241895,,,,,
2c60e528-b33f-4010-88a4-ced655594562,8,,,Issue resolved. No recommendations.,Resolved,0.0034815876,0.9965184000000001,,,,,
2c60e528-b33f-4010-88a4-ced655594562,11,,,"Recontour, reseed, and monitor in 2018.",Unresolved,0.9931201999999999,0.006879827,,,,,
2c60e528-b33f-4010-88a4-ced655594562,13,,,Ensure that 2015 recommendations have been implemented. Monitor vegetation establishment in 2018. Confirm with landowner the location of sloughing and rough terrain.,Unresolved,0.9890884,0.010911655,,,,,
2c60e528-b33f-4010-88a4-ced655594562,16,,,Ensure that 2015 recommendations have been implemented. Monitor erosion and vegetation establishment in 2018. Confirm with landowner the location of sloughing and rough terrain.,Unresolved,0.9914908000000001,0.008509201,,,,,
2c60e528-b33f-4010-88a4-ced655594562,17,,,Ensure that 2015 recommendations have been implemented. Monitor erosion and vegetation establishment in 2018. Confirm with landowner the location of sloughing and rough terrain.,Unresolved,0.99056154,0.009438523,,,,,
2c60e528-b33f-4010-88a4-ced655594562,18,,,Ensure that 2015 recommendations have been implemented. Monitor erosion and vegetation establishment in 2018. Confirm with landowner the location of sloughing and rough terrain.,Unresolved,0.9893349,0.010665088999999999,,,,,
2c60e528-b33f-4010-88a4-ced655594562,20,,,Ensure that 2015 recommendations have been implemented. Monitor vegetation establishment in 2018. Confirm with landowner the location of sloughing and rough terrain.,Unresolved,0.9907849,0.009215133,,,,,
2c60e528-b33f-4010-88a4-ced655594562,21,,,Issue resolved. No recommendations.,Resolved,0.0028682847,0.9971317,,,,,
2c60e528-b33f-4010-88a4-ced655594562,22,,,Issue resolved. No recommendations.,Resolved,0.0027210321,0.9972790000000001,,,,,
2c60e528-b33f-4010-88a4-ced655594562,23,,,Issue resolved. No recommendations.,Resolved,0.0024558494,0.9975440999999999,,,,,
2c60e528-b33f-4010-88a4-ced655594562,34,,,Ensure that 2015 recommendations have been implemented. Monitor vegetation establishment in 2018.,Unresolved,0.98983836,0.010161623,,,,,
2c60e528-b33f-4010-88a4-ced655594562,35,,,Ensure that 2015 recommendations have been implemented. Monitor vegetation establishment in 2018.,Unresolved,0.99069035,0.009309671,,,,,
2c60e528-b33f-4010-88a4-ced655594562,37,,,Ensure that 2015 recommendations have been implemented. Monitor vegetation establishment in 2018.,Unresolved,0.9882158999999999,0.011784126,,,,,
2c60e528-b33f-4010-88a4-ced655594562,38,,,Ensure that 2015 recommendations have been implemented. Monitor vegetation establishment in 2018.,Unresolved,0.9909155000000001,0.009084525500000001,,,,,
2c60e528-b33f-4010-88a4-ced655594562,39,,,Ensure that 2015 recommendations have been implemented. Monitor erosion and vegetation establishment in 2018.,Unresolved,0.9899199000000001,0.010080069,,,,,
2c60e528-b33f-4010-88a4-ced655594562,40,,,"To ensure the gulley is not an issue, monitor erosion and vegetation establishment in 2018.",Unresolved,0.9873893,0.012610702,,,,,
2c60e528-b33f-4010-88a4-ced655594562,41,,,Monitor vegetation establishment in 2018.,Unresolved,0.99226815,0.007731809,,,,,
2c60e528-b33f-4010-88a4-ced655594562,42,,,Ensure weeds have been addressed. Monitor weeds and vegetation establishment in 2018.,Unresolved,0.98672277,0.013277184,,,,,
2c60e528-b33f-4010-88a4-ced655594562,45,,,Ensure that 2015 recommendations have been implemented. Monitor erosion in 2018.,Unresolved,0.9920209000000001,0.007979069,,,,,
2c60e528-b33f-4010-88a4-ced655594562,48,,,Ensure that 2015 recommendations have been implemented. Monitor subsidence in 2018.,Unresolved,0.98709863,0.012901331,,,,,
314efbf0-8ff1-437d-bb3e-220d45addfeb,3,,,No issues observed. Surface hydrology is functional with no excessive ponding or drainage concerns. Moderate amount of vegetation observed. Vegetation is on a positive trajectory. Canopy cover is equal to adjacent cleared land. See Photoplates in Appendix C.,Resolved,0.005375355,0.9946246999999999,,,,,
3dd1dd04-671e-4195-b3b2-f435b8815ba0,1,,,Resolved from km 0 through 1.3. Roach was removed here during Goodrich Project construction.,Resolved,0.045823827000000004,0.9541761000000001,,,,,
3dd1dd04-671e-4195-b3b2-f435b8815ba0,2,,,Resolved. Surface water managed. No further erosion has occurred.,Resolved,0.0013132929,0.99868673,,,,,
3dd1dd04-671e-4195-b3b2-f435b8815ba0,3,,,Resolved Watercourse bed and banks disturbed and subsequently restored for Goodrich Project.,Resolved,0.26265340000000004,0.73734665,,,,,
3dd1dd04-671e-4195-b3b2-f435b8815ba0,4,,,"Riparian revegetation plan submitted (25/09/2003), Physical works and reseeding undertaken in summer 2005. Riparian planting delayed by timing and postponed until 2006.",Unresolved,0.85289156,0.14710845,,,,,
3dd1dd04-671e-4195-b3b2-f435b8815ba0,5,,,Resolved. Silt fence and straw bales removed (20/09/2003).,Resolved,0.13475715,0.86524284,,,,,
3dd1dd04-671e-4195-b3b2-f435b8815ba0,6,,,Resolved. Re-seeded following  reclamation works carried out at Boulder Creek in summer of 2005.,Unresolved,0.98634666,0.013653318000000001,,,,,
3dd1dd04-671e-4195-b3b2-f435b8815ba0,7,,,Reseeded again in fall 2005 when Goodrich Project seeding was undertaken. Site has high gravel content.,Resolved,0.4641133,0.5358866999999999,,,,,
3dd1dd04-671e-4195-b3b2-f435b8815ba0,8,,,Resolved. Monitored 2003 to 2005. Re-seeding not required.,Resolved,0.2936539,0.7063461,,,,,
3dd1dd04-671e-4195-b3b2-f435b8815ba0,9,,,Resolved. Seeded in September 2003.  Good growth observed in 2004 and 2005.,Resolved,0.13809845,0.8619015,,,,,
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,25,,,Resolved,Resolved,0.0006358102,0.9993642,,,,,
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,75,,,No Further Action Recommended.,Resolved,0.0007784268,0.99922156,,,,,
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,194,,REPAIR,Repair,Unresolved,0.9880504999999999,0.0119495,,,,,
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,238,,,No Further Action Recommended.,Resolved,0.00046851309999999997,0.9995315,,,,,
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,256,,REPAIR,Resolved,Resolved,0.0006284801,0.9993716,,,,,
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,366,,REPAIR,Repair,Unresolved,0.99294126,0.0070587224,,,,,
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,469,,,Resolved,Resolved,0.0008022116400000001,0.9991978000000001,,,,,
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,495,,,No Further Action Recommended.,Resolved,0.0009495560000000001,0.99905044,,,,,
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,496,,,‐‐‐,Resolved,0.0013602125,0.99863976,,,,,
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,497,,,No Further Action Recommended.,Resolved,0.0006526635,0.99934727,,,,,
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,498,,,No Further Action Recommended.,Resolved,0.00063955603,0.9993605,,,,,
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,522,,,Resolved,Resolved,0.0005991365000000001,0.99940085,,,,,
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,523,,,Repair,Unresolved,0.9890426,0.01095747,,,,,
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,548,,,Repair,Unresolved,0.98627627,0.013723734,,,,,
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,560,,REPAIR,Repair,Unresolved,0.98822916,0.011770828,,,,,
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,574,,,No Further Action Recommended.,Resolved,0.0006480892,0.9993519000000001,,,,,
3e9e6cdb-f812-4832-b69c-b8ec0396d585,1,,,"• <s>June 8, 2016:  </s><s>• </s>Good establishment of brome and American vetch as well as shrubs and willows. Vegetation is consistent with off right of way.  • 7 perennial sow thistle plants were identified along ditchline at KP 0+250. <s>• </s>Contours along pipeline right of way are consistent with off right of way land use. <s>• </s>Depression at valve site, noted in 2014, no longer evident, issue resolved. • <s>July 4, 2016 – Noxious weeds were not identified in </s>this tract. • <s>August 13, 2016:  </s><s>• </s>One small patch of Canada Thistle was observed at KP 0+075. Herbicide application conducted. Intermittent perennial sow thistle patches were observed throughout, herbicide application was conducted to control. <s>• </s>Tall buttercup no longer present on ROW, issue resolved. <s>• </s>Although still present, substantial progress in the control of Canada thistle was noted with a reduction from 150 m area (2015) to one small patch at KP 0+075 in 2016.",Resolved,0.01773479,0.98226523,,,,,
3e9e6cdb-f812-4832-b69c-b8ec0396d585,2,,,"• <s>June 8, 2016: </s><s>• </s>Good establishment of brome and American vetch as well as willows. Vegetation is consistent with off right of way. 2014 issue with areas of reduced vegetation cover is resolved. • perennial sow thistle was identified throughout the entire tract in small intermittent patches along ditchline.  • <s>July 4, 2016 – intermittent herbicide application </s>conducted to control perennial sow thistle. • <s>August 13, 2016: </s><s>• </s>Several patches of Canada thistle were observed in the 0+400 area. Herbicide application conducted. Intermittent perennial sow thistle patches were observed throughout, herbicide application was conducted to control. <s>• </s>Although still present, substantial progress in the control of Canada thistle was noted with a reduction from 100 m area (2015) to several patches at KP 0+400 in 2016.",Resolved,0.031655874,0.9683440999999999,,,,,
3e9e6cdb-f812-4832-b69c-b8ec0396d585,3,,,"• <s>June 8, 2016: </s><s>• </s>Good establishment of brome and American vetch as well as shrubs, willows, black poplar, rose bushes, raspberry bushes. Vegetation is consistent with off right of way. 2014 issues with vegetation cover and composition are resolved. <s>• </s>Recent NGTL pipeline construction has disturbed the majority of the east portion of the right of way, from the ditchline to the east right of way boundary. This disturbed area will be monitored as a part of that pipeline’s PCM program. <s>• </s>One Canada Thistle plant was identified on ditchline at KP 0+485. 3 Canada thistle plants were identified along ditchline at KP 1+180. • <s>July 4, 2016: </s>• herbicide application conducted to control Canada thistle at KP 0+485 and 1+180. <s>• </s>No signs of erosion were identified, previous erosion issue at KP 0+675 (2015) and KP 0+680 to 0+720 (2014) are no longer evident, issues resolved. Issues with cross drainages noted in 2014 and 2015 are no longer evident, issues resolved. • <s>August 13, 2016: </s><s>• </s>Several patches of Canada thistle were observed. Herbicide application conducted. Intermittent perennial sow thistle patches were observed throughout – herbicide application was conducted to control. <s>• </s>Although still present, substantial progress in the control of Canada thistle and perennial sow thistle was observed. Affected area of Canada thistle reduced from 400 m (2014) down to a few patches and reduced density of perennial sow thistle over time was noted.",Resolved,0.012937561,0.9870624,,,,,
3e9e6cdb-f812-4832-b69c-b8ec0396d585,4,,,"• <s>June 8, 2016: </s><s>• </s>Good establishment of vegetation- grasses, clover, vetch.  <s>• </s>Cross drains well vegetated and functioning.  <s>• </s>Depressions on ditch line that could result in ponding at 0+840, 0+880, and 1+200 noted in 2015, were not identified as impeding the recovery of the ROW, therefore the issues are resolved. • erosion at KP 1+870 (2014) is no longer evident, issue resolved. <s>• </s>Perennial sow thistle noted sporadically at KP 1+825 to end of ¼. Mainly on ditchline and East side of ROW. Canada thistle (3 plants) observed just South of Road crossing at KP 1+850 • <s>July 4, 2016 – intermittent herbicide application </s>conducted to control perennial sow thistle from KP 1+825 to end of ¼ and Canada thistle at KP 1+850. • <s>August 13, 2016: </s> <s>• </s>Several patches of Canada thistle and intermittent perennial sow thistle were observed from KP 1+850 to 2+100. Herbicide application conducted to control. <s>• </s>Scentless chamomile noted on ROW in 2012 and 2013, no longer present, issue resolved. <s>• </s>Although still present, substantial progress in the control of Canada thistle was observed. Affected area of Canada thistle reduced from 700 m (2014) down to several patches in 2016.",Resolved,0.008788384,0.9912116,,,,,
3e9e6cdb-f812-4832-b69c-b8ec0396d585,5,,,"• <s>June 8, 2016: </s><s>• </s>Good establishment of vegetation- grasses, clover, vetch. Similar weeds to off ROW. Patches of reduced vegetation noted in 2012, 2014, and 2015, no longer reported, issues resolved. <s>• </s>Cross drains well vegetated and functioning.  <s>• </s>Perennial Sow thistle noted throughout tract. Mainly on ditchline and East side of ROW. • <s>July 7, 2016 – intermittent herbicide application </s>conducted to control perennial sow thistle. • <s>August 13, 2016 – Intermittent perennial sow thistle </s>observed. Herbicide application conducted to control.",Resolved,0.033265967,0.966734,,,,,
3e9e6cdb-f812-4832-b69c-b8ec0396d585,6,,,"• <s>June 11, 2016: </s><s>• </s>Vegetation is comparable to off ROW. Vetch, grasses, clover. Patches of reduced vegetation noted in 2014 (related to woody debris at KP 3+050) and in 2015, no longer reported, issues resolved. <s>• </s>Cross drains functioning effectively. <s>• </s>Small patch of Perennial Sow thistle observed at KP 3+510. • <s>July 7, 2016 – herbicide application conducted to </s>control perennial sow thistle at KP 3+510 • <s>August 13, 2016:  </s>• Intermittent perennial sow thistle observed throughout 1/4. Herbicide application conducted to control. <s>• </s>Canada thistle no longer present in 2016, issue resolved. <s>• </s>Subsidence noted in 2012 (KP 3+500, 3+630, and 3+680) and screw anchor depressions noted in 2014 (KP 3+490 – 3+750), are no longer noted and have not impeded the recovery of the ROW, therefore those issues are considered resolved.",Resolved,0.03637369,0.9636263,,,,,
