tableId,rowIndex,rowCounter,status_txt,predicted_prob,predicted_status_code,predicted_status_label,unresolved_probability,resolved_probability
02db9f91-572a-44af-9858-4add101353c1,27,2,"Aug 23, 2016  - Species re-establishment is not considered likely, as conditions are no longer favorable to the presence of Reindeer lichen both on and off ROW. Issue resolved.",[0.01138267 0.98861736],1,Resolved,0.011382671,0.98861736
02db9f91-572a-44af-9858-4add101353c1,28,1,"June 22, 2016 – Intermittent weeds observed, recommend implementation of control measures.",[0.9739203  0.02607976],0,Unresolved,0.9739203,0.026079755
02db9f91-572a-44af-9858-4add101353c1,28,2,"July 13, 2016 - Vegetation is filling in well with desirable species throughout tract. Good establishment of grasses and shrubs.",[0.5245162  0.47548372],0,Unresolved,0.5245162,0.47548372
02db9f91-572a-44af-9858-4add101353c1,28,3,"July 13, 2016  - Intermittent herbicide application conducted to control perennial sow thistle.",[0.8803874  0.11961249],0,Unresolved,0.8803874,0.11961249
02db9f91-572a-44af-9858-4add101353c1,28,4,"July 13, 2016  - Dalmatian toadflax was not identified, 2015 issues resolved.",[0.09361847 0.9063815 ],1,Resolved,0.09361847,0.9063815
02db9f91-572a-44af-9858-4add101353c1,28,5,"July 13, 2016  - No erosion or subsidence issues.",[0.24213322 0.7578668 ],1,Resolved,0.24213322,0.7578668
02db9f91-572a-44af-9858-4add101353c1,28,6,"July 13, 2016  - Marker post down at KP 5+000 Sept 17, 2016 - Repaired marker posts at KP 5+000 foreign pipeline crossing.",[0.5835396  0.41646042],0,Unresolved,0.5835396,0.41646042
03bfc26a-c6d0-4761-b8f5-47acf2290d02,1,1,"August 2, 2017 - Vegetation cover on the ROW is 80 - 100% compared to off-ROW control. Good establishment of grasses and shrubs.",[0.23038639 0.76961356],1,Resolved,0.23038639,0.76961356
03bfc26a-c6d0-4761-b8f5-47acf2290d02,1,2,"August 2, 2017  - Straightened marker posts at KP0+120 and 0+160, issue resolved.",[0.7547952  0.24520478],0,Unresolved,0.7547952,0.24520478
03bfc26a-c6d0-4761-b8f5-47acf2290d02,1,3,"August 2, 2017  - No subsidence or erosion issues were observed.",[0.03334302 0.96665704],1,Resolved,0.03334302,0.96665704
03bfc26a-c6d0-4761-b8f5-47acf2290d02,1,4,"August 2, 2017   - KP 0+025 to 0+120 - Perennial sow thistle observed, recommend weed control.",[0.6001349 0.3998651],0,Unresolved,0.6001349,0.3998651
03bfc26a-c6d0-4761-b8f5-47acf2290d02,1,5,"August 12, 2017 – KP 0+025 to 0+120 – Intermittent herbicide application conducted to control perennial sow thistle and Canada thistle. Issue resolved.",[0.26996034 0.73003966],1,Resolved,0.26996034,0.73003966
03bfc26a-c6d0-4761-b8f5-47acf2290d02,1,6,"September 11, 2017 - Shrubby swamp on ROW from KP 0+140 to 0+300 appears to be at full functionality in comparison with off-ROW conditions.",[0.06754377 0.9324563 ],1,Resolved,0.067543775,0.9324563
03bfc26a-c6d0-4761-b8f5-47acf2290d02,1,7,"September 11, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off-ROW control. Vegetation consisting of herbaceous graminoids with sporadic emergence of broadleaf shrubs.",[0.10592887 0.8940711 ],1,Resolved,0.10592887,0.8940711
03bfc26a-c6d0-4761-b8f5-47acf2290d02,1,8,"September 11, 2017  - No noxious weeds were identified in wetland.",[0.4410413  0.55895877],1,Resolved,0.4410413,0.55895877
03bfc26a-c6d0-4761-b8f5-47acf2290d02,1,9,"September 11, 2017   - Trench crown present through wetland but has settled. Sufficient breaks present for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",[0.00558595 0.994414  ],1,Resolved,0.0055859517,0.994414
03bfc26a-c6d0-4761-b8f5-47acf2290d02,1,10,"September 11, 2017  - Substrate in wetland appears healthy through uniform vegetation growth. Humification occurring throughout wetland through large amounts of decomposing vegetation litter.",[0.43031082 0.5696892 ],1,Resolved,0.43031082,0.5696892
03bfc26a-c6d0-4761-b8f5-47acf2290d02,1,11,"September 11, 2017  - Substrate exhibiting dry substrate with a low organic content in the topsoil layer, comparing with off-ROW conditions. Dry substrate attributed to down sloping terrain to access road at KP 0+120.",[0.35125253 0.6487475 ],1,Resolved,0.35125253,0.6487475
03bfc26a-c6d0-4761-b8f5-47acf2290d02,1,12,"September 11, 2017  - Wetland providing good habitat opportunity through good vegetation cover and sufficient snags.",[0.9044452 0.0955548],0,Unresolved,0.9044452,0.0955548
03bfc26a-c6d0-4761-b8f5-47acf2290d02,1,13,"September 11, 2017  - Wetland has achieved pre-construction contours. off-ROW species successfully emerging onto ROW. Overall, no net loss of wetland function was observed.",[0.00419852 0.9958015 ],1,Resolved,0.004198517,0.9958015
03bfc26a-c6d0-4761-b8f5-47acf2290d02,2,1,"August 2, 2017 - Vegetation cover on the ROW is 80 - 100% compared to off-ROW control. Good establishment of grasses, shrubs, and aquatic vegetation.",[0.2223765 0.7776235],1,Resolved,0.2223765,0.7776235
03bfc26a-c6d0-4761-b8f5-47acf2290d02,2,2,"August 2, 2017  - No subsidence or erosion issues were observed.",[0.03851446 0.9614855 ],1,Resolved,0.03851446,0.9614855
03bfc26a-c6d0-4761-b8f5-47acf2290d02,2,3,"August 2, 2017   - Perennial sow thistle (KP 0+300 to 0+975) and scentless chamomile (KP 0+400 to 0+475) observed, recommend weed control.",[0.4359859 0.564014 ],1,Resolved,0.4359859,0.564014
03bfc26a-c6d0-4761-b8f5-47acf2290d02,2,4,"August 12, 2017 – KP 0+300 to 0+975 – Intermittent herbicide application conducted to control perennial sow thistle and scentless chamomile. Issue resolved.",[0.27824345 0.7217566 ],1,Resolved,0.27824345,0.7217566
03bfc26a-c6d0-4761-b8f5-47acf2290d02,3,1,"September 11, 2017 - Woody swamp on ROW from KP 0+430 to 0+710 appears to be at full functionality.",[0.14626595 0.853734  ],1,Resolved,0.14626595,0.853734
03bfc26a-c6d0-4761-b8f5-47acf2290d02,3,2,"September 11, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off-ROW control. Vegetation consisting of herbaceous graminoids with sporadic emergence of broadleaf shrubs. Density of broadleaf shrubs and trees increase on ROW at KP 0+660 to 0+710, comparing with off-ROW conditions.",[0.06133334 0.9386667 ],1,Resolved,0.061333343,0.9386667
03bfc26a-c6d0-4761-b8f5-47acf2290d02,3,3,"September 11, 2017  - No noxious weeds were identified in wetland.",[0.42426008 0.5757399 ],1,Resolved,0.42426008,0.5757399
03bfc26a-c6d0-4761-b8f5-47acf2290d02,3,4,"September 11, 2017   - Trench crown present through wetland. Sufficient breaks present for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",[0.00953735 0.9904627 ],1,Resolved,0.0095373485,0.9904627
03bfc26a-c6d0-4761-b8f5-47acf2290d02,3,5,"September 11, 2017  - Substrate in wetland appears healthy through uniform vegetation growth. Humification occurring throughout wetland through large amounts of decomposing vegetation litter.",[0.40439942 0.5956006 ],1,Resolved,0.40439942,0.5956006
03bfc26a-c6d0-4761-b8f5-47acf2290d02,3,6,"September 11, 2017  - Substrate exhibiting semi-dry substrate with a low organic content in the topsoil layer, comparing with off-ROW conditions. Moisture and organic content in substrate increased moving down slope to the north with sphagnum moss establishment.",[0.28317496 0.71682507],1,Resolved,0.28317496,0.71682507
03bfc26a-c6d0-4761-b8f5-47acf2290d02,3,7,"September 11, 2017  - Wetland providing good habitat opportunity through good vegetation cover and sufficient snags.",[0.93167317 0.06832681],0,Unresolved,0.93167317,0.06832681
03bfc26a-c6d0-4761-b8f5-47acf2290d02,3,8,"September 11, 2017  - Wetland has achieved pre-construction contours. Off-ROW species successfully emerging onto ROW. Overall, no net loss of wetland function was observed.",[0.0040577 0.9959423],1,Resolved,0.004057703,0.9959423
03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,1,"August 2, 2017 - Vegetation cover on the ROW is 80 - 100% compared to off-ROW control. Good establishment of grasses, shrubs, and aquatic vegetation.",[0.22575836 0.7742417 ],1,Resolved,0.22575836,0.7742417
03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,2,"August 2, 2017  - No subsidence or erosion issues were observed.",[0.03572859 0.9642714 ],1,Resolved,0.035728592,0.9642714
03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,3,"August 2, 2017   - Straightened marker post at KP 1+340 and 1+390, issue resolved.",[0.6571018  0.34289816],0,Unresolved,0.6571018,0.34289816
03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,4,"August 2, 2017  - KP 0+980 to 1+250 - Perennial sow thistle observed, recommend weed control.",[0.7316887  0.26831132],0,Unresolved,0.7316887,0.26831132
03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,5,"August 12, 2017 – KP 0+980 to 1+250 – Intermittent herbicide application conducted to control perennial sow thistle and common tansy. Issue resolved.",[0.33322138 0.6667787 ],1,Resolved,0.33322138,0.6667787
03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,6,"September 11, 2017 - Woody swamp on ROW from KP 1+080 to 1+360 and 1+430 to 1+500 appears to be at full functionality.",[0.16456684 0.8354332 ],1,Resolved,0.16456684,0.8354332
03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,7,"September 11, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off-ROW control. Vegetation consisting of herbaceous graminoids, tamarack, black spruce, willow, aspen, poplar, Labrador tea and sphagnum moss. Hydrophytic vegetation emerging throughout wetland (common cattail).",[0.1281946  0.87180537],1,Resolved,0.1281946,0.87180537
03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,8,"September 11, 2017  - No noxious weeds were identified in wetland.",[0.33098707 0.6690129 ],1,Resolved,0.33098707,0.6690129
03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,9,"September 11, 2017   - Trench crown present through wetland but has settled. Sufficient breaks present for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",[0.00459275 0.9954072 ],1,Resolved,0.0045927516,0.9954072
03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,10,"September 11, 2017  - Substrate in wetland appears healthy through uniform vegetation growth and good organic content in topsoil layer. Humification occurring throughout wetland through large amounts of decomposing vegetation litter.",[0.32009903 0.679901  ],1,Resolved,0.32009903,0.679901
03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,11,"September 11, 2017  - Substrate exhibiting semi-saturated conditions, comparing with off-ROW.",[0.6770637  0.32293627],0,Unresolved,0.6770637,0.32293627
03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,12,"September 11, 2017   - Wetland providing good habitat opportunity through good vegetation cover and sufficient snags.",[0.9075703 0.0924297],0,Unresolved,0.9075703,0.092429705
03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,13,"September 11, 2017  - Wetland has achieved pre-construction contours. Off-ROW species successfully emerging onto ROW. Overall, no net loss of wetland function was observed.",[0.00422392 0.9957761 ],1,Resolved,0.004223921,0.9957761
03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,14,"September 11, 2017  - Woody/Shrubby swamp on ROW from KP 1+610 to 1+830 appears to be at full functionality. Area within wetland along pipeline ROW exhibiting high peat accumulation extending to the west from KP 1+730 to 1+760.",[0.15746452 0.8425355 ],1,Resolved,0.15746452,0.8425355
03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,15,"September 11, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off-ROW control. Vegetation consisting of herbaceous graminoids, tamarack, black spruce, willow, aspen, poplar, Labrador tea and sphagnum moss. Hydrophytic vegetation emerging throughout wetland (common cattail & arrowhead).",[0.12698121 0.8730188 ],1,Resolved,0.12698121,0.8730188
03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,16,"September 11, 2017  - No noxious weeds were identified in wetland.",[0.46452823 0.53547174],1,Resolved,0.46452823,0.53547174
03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,17,"September 11, 2017   - Trench crown present through wetland but has settled. Sufficient breaks present for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",[0.00528667 0.99471325],1,Resolved,0.005286673,0.99471325
03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,18,"September 11, 2017  - Substrate in wetland appears healthy through uniform vegetation growth and good organic content in topsoil layer. Humification occurring throughout wetland through large amounts of decomposing vegetation litter. Peat accumulation occurring throughout wetland.",[0.27751708 0.722483  ],1,Resolved,0.27751708,0.722483
03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,19,"September 11, 2017  - Substrate exhibiting semi-saturated conditions, comparing with off-ROW.",[0.67534584 0.32465416],0,Unresolved,0.67534584,0.32465416
03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,20,"September 11, 2017   - Wetland providing good habitat opportunity through good vegetation cover and sufficient snags.",[0.9310162  0.06898373],0,Unresolved,0.9310162,0.068983726
03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,21,"September 11, 2017  - Wetland has achieved pre-construction contours. Off-ROW species successfully emerging onto ROW. Overall, no net loss of wetland function was observed.",[0.00397376 0.9960263 ],1,Resolved,0.003973763,0.9960263
03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,1,"August 2, 2017 - Vegetation cover on the ROW is 80 - 100% compared to off-ROW control. Good establishment of grasses, shrubs, and aquatic vegetation.",[0.24205075 0.7579493 ],1,Resolved,0.24205075,0.7579493
03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,2,"August 2, 2017  - No subsidence or erosion issues were observed.",[0.03613876 0.9638613 ],1,Resolved,0.03613876,0.9638613
03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,3,"August 2, 2017   - KP 1+890 to 2+040 and KP 2+250 to 2+350 - Perennial sow thistle observed, recommend weed control.",[0.5649647 0.4350353],0,Unresolved,0.5649647,0.4350353
03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,4,"August 12, 2017 - KP 1+890 to 2+040 and KP 2+250 to 2+350 – Intermittent herbicide application conducted to control perennial sow thistle and tansy. Issue resolved.",[0.28192425 0.7180757 ],1,Resolved,0.28192425,0.7180757
03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,5,"September 11, 2017 – Woody swamp on ROW from KP 1+920 to 1+960 and 2+200 to 2+360 appears to be at full functionality.",[0.07929704 0.920703  ],1,Resolved,0.07929704,0.920703
03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,6,"September 11, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off-ROW control. Vegetation consisting of herbaceous graminoids, tamarack, black spruce, willow, aspen, poplar, Labrador tea and sphagnum moss. Hydrophytic vegetation emerging throughout wetland (common cattail).",[0.12897743 0.8710225 ],1,Resolved,0.12897743,0.8710225
03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,7,"September 11, 2017  - No noxious weeds were identified in wetland.",[0.4291857 0.5708143],1,Resolved,0.4291857,0.5708143
03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,8,"September 11, 2017   - Trench crown present through wetland but has settled. Sufficient breaks present for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",[0.00563317 0.9943668 ],1,Resolved,0.005633173,0.9943668
03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,9,"September 11, 2017  - Substrate in wetland appears healthy through uniform vegetation growth and good organic content in topsoil layer. Humification occurring throughout wetland through large amounts of decomposing vegetation litter.",[0.31893644 0.6810636 ],1,Resolved,0.31893644,0.6810636
03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,10,"September 11, 2017  - Substrate exhibiting semi-saturated conditions, comparing with off-ROW.",[0.6893502  0.31064978],0,Unresolved,0.6893502,0.31064978
03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,11,"September 11, 2017   - Wetland providing good habitat opportunity through good vegetation cover and sufficient snags.",[0.8979043  0.10209571],0,Unresolved,0.8979043,0.10209571
03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,12,"September 11, 2017  - Wetland has achieved pre-construction contours. Off-ROW species successfully emerging onto ROW. Overall, no net loss of wetland function was observed.",[0.00426364 0.99573636],1,Resolved,0.0042636376,0.99573636
03bfc26a-c6d0-4761-b8f5-47acf2290d02,6,1,"August 2, 2017 - Vegetation cover on the ROW is 80 - 100% compared to off-ROW control. Good establishment of grasses, shrubs, and aquatic vegetation.",[0.20545395 0.7945461 ],1,Resolved,0.20545395,0.7945461
03bfc26a-c6d0-4761-b8f5-47acf2290d02,6,2,"August 2, 2017  - No subsidence or erosion issues were observed.",[0.04000245 0.95999753],1,Resolved,0.04000245,0.95999753
03bfc26a-c6d0-4761-b8f5-47acf2290d02,6,3,"August 2, 2017   - Perennial sow thistle (KP 2+650) and tansy (KP 2+680) observed, recommend weed control.",[0.43404874 0.5659512 ],1,Resolved,0.43404874,0.5659512
03bfc26a-c6d0-4761-b8f5-47acf2290d02,6,4,"August 2, 2017  - Straightened marker post at KP3+487. Issue resolved August 12, 2017 – Herbicide application conducted to control perennial sow thistle (KP 2+650) and tansy (KP 2+680). Issue resolved.",[0.4081491 0.5918509],1,Resolved,0.4081491,0.5918509
