tableId,rowIndex,landUse_nrcan_description_Barren land,landUse_nrcan_description_Cropland,landUse_nrcan_description_Mixed Forest,landUse_nrcan_description_Sub-polar taiga needleleaf forest,landUse_nrcan_description_Temperate or sub-polar broadleaf deciduous forest,landUse_nrcan_description_Temperate or sub-polar grassland,landUse_nrcan_description_Temperate or sub-polar needleleaf forest,landUse_nrcan_description_Temperate or sub-polar shrubland,landUse_nrcan_description_Urban and Built-up,landUse_nrcan_description_Water,landUse_nrcan_description_Wetland
0c200808-9563-467f-b74f-2d4b73c53fc4,117,0,2,0,0,1,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,118,0,2,0,0,1,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,119,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,120,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,121,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,122,0,1,0,0,1,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,123,0,1,0,0,1,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,124,0,1,0,0,1,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,125,0,1,0,0,1,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,126,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,127,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,128,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,129,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,130,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,131,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,132,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,133,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,134,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,135,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,136,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,137,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,138,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,139,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,140,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,141,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,142,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,143,0,1,0,0,0,0,0,0,0,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,144,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,145,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,146,0,1,0,0,1,0,0,1,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,147,0,1,0,0,1,1,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,148,0,1,0,0,1,1,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,149,0,1,0,0,1,1,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,150,0,0,0,0,1,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,151,0,1,0,0,1,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,152,0,1,0,0,1,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,153,0,1,0,0,1,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,154,0,1,0,0,1,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,155,0,1,0,0,1,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,156,0,1,0,0,1,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,157,0,1,0,0,1,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,158,0,1,0,0,1,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,159,0,1,0,0,1,1,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,160,0,1,0,0,1,1,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,161,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,162,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,163,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,164,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,165,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,166,0,1,0,0,1,0,0,1,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,167,0,1,0,0,1,0,0,1,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,168,1,1,0,0,1,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,169,1,1,0,0,1,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,170,1,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,171,1,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,172,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,173,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,174,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,175,0,1,0,0,0,0,0,0,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,176,0,1,0,0,0,0,0,0,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,177,0,1,0,0,0,0,0,0,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,178,0,1,0,0,0,0,0,0,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,179,0,1,0,0,0,0,0,0,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,180,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,181,0,1,0,0,0,1,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,182,0,1,0,0,0,1,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,183,0,1,0,0,0,1,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,184,0,1,0,0,0,0,0,0,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,185,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,186,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,187,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,188,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,189,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,190,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,191,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,192,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,193,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,194,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,195,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,196,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,197,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,198,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,199,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,200,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,201,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,202,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,203,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,204,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,205,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,206,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,207,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,208,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,209,0,1,0,0,0,0,0,0,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,210,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,211,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,212,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,213,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,214,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,215,0,1,0,0,0,0,0,1,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,216,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,217,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,218,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,219,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,220,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,221,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,222,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,223,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,224,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,225,0,1,0,0,0,1,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,226,0,1,0,0,0,1,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,227,0,1,0,0,0,1,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,228,0,1,0,0,0,0,0,0,0,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,229,0,1,0,0,0,0,0,0,0,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,230,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,231,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,232,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,233,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,234,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,235,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,236,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,237,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,238,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,239,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,240,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,241,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,242,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,243,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,244,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,245,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,246,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,247,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,248,0,1,0,0,0,0,0,0,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,249,0,1,0,0,0,0,0,0,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,250,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,251,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,252,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,253,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,254,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,255,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,256,0,1,0,0,0,1,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,257,0,1,0,0,0,1,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,258,0,1,0,0,0,1,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,259,0,1,0,0,0,1,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,260,0,1,0,0,0,1,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,261,0,1,0,0,1,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,262,0,1,0,0,0,0,0,1,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,263,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,264,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,265,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,266,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,267,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,268,0,1,0,0,0,0,0,0,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,269,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,270,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,271,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,272,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,273,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,274,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,275,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,276,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,277,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,278,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,279,0,1,0,0,0,1,0,1,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,280,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,281,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,282,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,283,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,284,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,285,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,286,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,287,0,1,0,0,0,0,0,0,0,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,288,0,1,0,0,0,0,0,0,0,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,289,0,1,0,0,0,0,0,0,0,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,290,0,1,0,0,0,0,0,0,0,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,291,0,1,0,0,0,0,0,0,0,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,292,0,1,0,0,0,0,0,0,0,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,293,0,1,0,0,0,0,0,0,0,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,294,0,1,0,0,0,0,0,1,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,295,0,1,0,0,0,0,0,1,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,296,0,1,0,0,0,0,0,1,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,297,0,1,0,0,0,0,0,1,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,298,0,1,0,0,0,0,0,1,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,299,0,1,0,0,0,0,0,1,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,300,0,1,0,0,0,0,0,1,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,301,0,1,0,0,0,0,0,1,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,302,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,303,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,304,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,305,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,306,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,307,0,2,0,0,0,0,0,0,1,2,0
0c200808-9563-467f-b74f-2d4b73c53fc4,308,0,2,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,309,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,310,0,1,0,0,0,0,0,1,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,311,0,1,0,0,0,0,0,1,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,312,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,313,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,314,0,1,0,0,0,0,0,0,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,315,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,316,0,2,0,0,0,0,0,0,2,2,0
0c200808-9563-467f-b74f-2d4b73c53fc4,317,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,318,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,319,0,1,0,0,0,1,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,320,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,321,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,322,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,323,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,324,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,325,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,326,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,327,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,328,0,1,0,0,0,1,0,1,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,329,0,1,0,0,0,1,0,1,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,330,0,1,0,0,0,1,0,1,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,331,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,332,0,1,0,0,0,0,0,1,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,333,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,334,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,335,0,1,0,0,0,1,0,0,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,336,0,1,0,0,0,1,0,0,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,337,0,1,0,0,0,1,0,0,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,338,0,2,0,0,0,0,0,0,1,2,0
0c200808-9563-467f-b74f-2d4b73c53fc4,339,0,2,0,0,0,0,0,0,1,2,0
0c200808-9563-467f-b74f-2d4b73c53fc4,340,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,341,0,1,0,0,0,0,0,1,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,342,0,1,0,0,0,0,0,1,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,343,0,1,0,0,0,0,0,1,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,344,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,345,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,346,0,1,0,0,1,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,347,1,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,348,0,2,0,0,0,0,0,0,2,2,0
0c200808-9563-467f-b74f-2d4b73c53fc4,349,0,2,0,0,0,0,0,0,2,2,0
0c200808-9563-467f-b74f-2d4b73c53fc4,350,0,2,0,0,0,0,0,0,2,2,0
0c200808-9563-467f-b74f-2d4b73c53fc4,351,0,3,0,0,0,0,0,0,2,3,0
0c200808-9563-467f-b74f-2d4b73c53fc4,352,0,3,0,0,0,0,0,0,2,3,0
0c200808-9563-467f-b74f-2d4b73c53fc4,353,0,3,0,0,0,0,0,0,2,3,0
0c200808-9563-467f-b74f-2d4b73c53fc4,354,0,4,0,0,0,0,0,0,4,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,355,0,4,0,0,0,0,0,0,4,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,356,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,357,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,358,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,359,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,360,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,361,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,362,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,363,0,2,0,0,0,0,0,0,1,2,0
0c200808-9563-467f-b74f-2d4b73c53fc4,364,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,365,0,1,0,0,0,1,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,366,0,1,0,0,0,1,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,367,0,1,0,0,0,1,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,368,0,2,0,0,1,0,0,0,1,2,0
0c200808-9563-467f-b74f-2d4b73c53fc4,369,0,2,0,0,1,0,0,0,1,2,0
0c200808-9563-467f-b74f-2d4b73c53fc4,370,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,371,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,372,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,373,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,374,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,375,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,376,0,1,0,0,0,0,0,0,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,377,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,378,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,379,0,1,0,0,0,0,0,0,1,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,380,0,2,0,0,0,0,0,0,1,2,0
0c200808-9563-467f-b74f-2d4b73c53fc4,381,0,2,0,0,0,0,0,0,1,2,0
0c200808-9563-467f-b74f-2d4b73c53fc4,382,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,383,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,384,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,385,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,386,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,387,0,1,0,0,0,0,0,0,1,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,388,0,1,0,0,0,0,0,0,0,0,0
0c200808-9563-467f-b74f-2d4b73c53fc4,389,0,1,0,0,0,0,0,0,0,1,0
0c200808-9563-467f-b74f-2d4b73c53fc4,390,0,1,0,0,0,0,0,0,0,1,0
