,tableId,rowIndex,rowCounter,issue_parsed,word2vec_vec
184,03bfc26a-c6d0-4761-b8f5-47acf2290d02,3,2,"September 11, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off-ROW control. Vegetation consisting of herbaceous graminoids with sporadic emergence of broadleaf shrubs. Density of broadleaf shrubs and trees increase on ROW at KP 0+660 to 0+710, comparing with off-ROW conditions.",vegetation
185,03bfc26a-c6d0-4761-b8f5-47acf2290d02,3,2,"September 11, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off-ROW control. Vegetation consisting of herbaceous graminoids with sporadic emergence of broadleaf shrubs. Density of broadleaf shrubs and trees increase on ROW at KP 0+660 to 0+710, comparing with off-ROW conditions.",wetlands
186,03bfc26a-c6d0-4761-b8f5-47acf2290d02,3,3,"September 11, 2017  - No noxious weeds were identified in wetland.",vegetation
187,03bfc26a-c6d0-4761-b8f5-47acf2290d02,3,3,"September 11, 2017  - No noxious weeds were identified in wetland.",wetlands
188,03bfc26a-c6d0-4761-b8f5-47acf2290d02,3,4,"September 11, 2017   - Trench crown present through wetland. Sufficient breaks present for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",physical
189,03bfc26a-c6d0-4761-b8f5-47acf2290d02,3,4,"September 11, 2017   - Trench crown present through wetland. Sufficient breaks present for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",wetlands
190,03bfc26a-c6d0-4761-b8f5-47acf2290d02,3,5,"September 11, 2017  - Substrate in wetland appears healthy through uniform vegetation growth. Humification occurring throughout wetland through large amounts of decomposing vegetation litter.",vegetation
191,03bfc26a-c6d0-4761-b8f5-47acf2290d02,3,5,"September 11, 2017  - Substrate in wetland appears healthy through uniform vegetation growth. Humification occurring throughout wetland through large amounts of decomposing vegetation litter.",wetlands
192,03bfc26a-c6d0-4761-b8f5-47acf2290d02,3,6,"September 11, 2017  - Substrate exhibiting semi-dry substrate with a low organic content in the topsoil layer, comparing with off-ROW conditions. Moisture and organic content in substrate increased moving down slope to the north with sphagnum moss establishment.",soil
193,03bfc26a-c6d0-4761-b8f5-47acf2290d02,3,6,"September 11, 2017  - Substrate exhibiting semi-dry substrate with a low organic content in the topsoil layer, comparing with off-ROW conditions. Moisture and organic content in substrate increased moving down slope to the north with sphagnum moss establishment.",vegetation
194,03bfc26a-c6d0-4761-b8f5-47acf2290d02,3,6,"September 11, 2017  - Substrate exhibiting semi-dry substrate with a low organic content in the topsoil layer, comparing with off-ROW conditions. Moisture and organic content in substrate increased moving down slope to the north with sphagnum moss establishment.",physical
195,03bfc26a-c6d0-4761-b8f5-47acf2290d02,3,6,"September 11, 2017  - Substrate exhibiting semi-dry substrate with a low organic content in the topsoil layer, comparing with off-ROW conditions. Moisture and organic content in substrate increased moving down slope to the north with sphagnum moss establishment.",wetlands
196,03bfc26a-c6d0-4761-b8f5-47acf2290d02,3,7,"September 11, 2017  - Wetland providing good habitat opportunity through good vegetation cover and sufficient snags.",vegetation
197,03bfc26a-c6d0-4761-b8f5-47acf2290d02,3,7,"September 11, 2017  - Wetland providing good habitat opportunity through good vegetation cover and sufficient snags.",wetlands
198,03bfc26a-c6d0-4761-b8f5-47acf2290d02,3,8,"September 11, 2017  - Wetland has achieved pre-construction contours. Off-ROW species successfully emerging onto ROW. Overall, no net loss of wetland function was observed.",wetlands
199,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,1,"August 2, 2017 - Vegetation cover on the ROW is 80 - 100% compared to off-ROW control. Good establishment of grasses, shrubs, and aquatic vegetation.",vegetation
200,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,1,"August 2, 2017 - Vegetation cover on the ROW is 80 - 100% compared to off-ROW control. Good establishment of grasses, shrubs, and aquatic vegetation.",fish
201,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,2,"August 2, 2017  - No subsidence or erosion issues were observed.",physical
202,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,3,"August 2, 2017   - Straightened marker post at KP 1+340 and 1+390, issue resolved.",
203,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,4,"August 2, 2017  - KP 0+980 to 1+250 - Perennial sow thistle observed, recommend weed control.",vegetation
204,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,5,"August 12, 2017 – KP 0+980 to 1+250 – Intermittent herbicide application conducted to control perennial sow thistle and common tansy. Issue resolved.",vegetation
205,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,6,"September 11, 2017 - Woody swamp on ROW from KP 1+080 to 1+360 and 1+430 to 1+500 appears to be at full functionality.",wetlands
206,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,7,"September 11, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off-ROW control. Vegetation consisting of herbaceous graminoids, tamarack, black spruce, willow, aspen, poplar, Labrador tea and sphagnum moss. Hydrophytic vegetation emerging throughout wetland (common cattail).",vegetation
207,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,7,"September 11, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off-ROW control. Vegetation consisting of herbaceous graminoids, tamarack, black spruce, willow, aspen, poplar, Labrador tea and sphagnum moss. Hydrophytic vegetation emerging throughout wetland (common cattail).",wetlands
208,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,8,"September 11, 2017  - No noxious weeds were identified in wetland.",vegetation
209,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,8,"September 11, 2017  - No noxious weeds were identified in wetland.",wetlands
210,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,9,"September 11, 2017   - Trench crown present through wetland but has settled. Sufficient breaks present for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",physical
211,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,9,"September 11, 2017   - Trench crown present through wetland but has settled. Sufficient breaks present for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",wetlands
212,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,10,"September 11, 2017  - Substrate in wetland appears healthy through uniform vegetation growth and good organic content in topsoil layer. Humification occurring throughout wetland through large amounts of decomposing vegetation litter.",soil
213,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,10,"September 11, 2017  - Substrate in wetland appears healthy through uniform vegetation growth and good organic content in topsoil layer. Humification occurring throughout wetland through large amounts of decomposing vegetation litter.",vegetation
214,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,10,"September 11, 2017  - Substrate in wetland appears healthy through uniform vegetation growth and good organic content in topsoil layer. Humification occurring throughout wetland through large amounts of decomposing vegetation litter.",wetlands
215,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,11,"September 11, 2017  - Substrate exhibiting semi-saturated conditions, comparing with off-ROW.",water
216,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,11,"September 11, 2017  - Substrate exhibiting semi-saturated conditions, comparing with off-ROW.",wetlands
217,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,12,"September 11, 2017   - Wetland providing good habitat opportunity through good vegetation cover and sufficient snags.",vegetation
218,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,12,"September 11, 2017   - Wetland providing good habitat opportunity through good vegetation cover and sufficient snags.",wetlands
219,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,13,"September 11, 2017  - Wetland has achieved pre-construction contours. Off-ROW species successfully emerging onto ROW. Overall, no net loss of wetland function was observed.",wetlands
220,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,14,"September 11, 2017  - Woody/Shrubby swamp on ROW from KP 1+610 to 1+830 appears to be at full functionality. Area within wetland along pipeline ROW exhibiting high peat accumulation extending to the west from KP 1+730 to 1+760.",wetlands
221,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,15,"September 11, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off-ROW control. Vegetation consisting of herbaceous graminoids, tamarack, black spruce, willow, aspen, poplar, Labrador tea and sphagnum moss. Hydrophytic vegetation emerging throughout wetland (common cattail & arrowhead).",vegetation
222,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,15,"September 11, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off-ROW control. Vegetation consisting of herbaceous graminoids, tamarack, black spruce, willow, aspen, poplar, Labrador tea and sphagnum moss. Hydrophytic vegetation emerging throughout wetland (common cattail & arrowhead).",wetlands
223,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,16,"September 11, 2017  - No noxious weeds were identified in wetland.",vegetation
224,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,16,"September 11, 2017  - No noxious weeds were identified in wetland.",wetlands
225,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,17,"September 11, 2017   - Trench crown present through wetland but has settled. Sufficient breaks present for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",physical
226,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,17,"September 11, 2017   - Trench crown present through wetland but has settled. Sufficient breaks present for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",wetlands
227,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,18,"September 11, 2017  - Substrate in wetland appears healthy through uniform vegetation growth and good organic content in topsoil layer. Humification occurring throughout wetland through large amounts of decomposing vegetation litter. Peat accumulation occurring throughout wetland.",soil
228,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,18,"September 11, 2017  - Substrate in wetland appears healthy through uniform vegetation growth and good organic content in topsoil layer. Humification occurring throughout wetland through large amounts of decomposing vegetation litter. Peat accumulation occurring throughout wetland.",vegetation
229,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,18,"September 11, 2017  - Substrate in wetland appears healthy through uniform vegetation growth and good organic content in topsoil layer. Humification occurring throughout wetland through large amounts of decomposing vegetation litter. Peat accumulation occurring throughout wetland.",wetlands
230,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,19,"September 11, 2017  - Substrate exhibiting semi-saturated conditions, comparing with off-ROW.",water
231,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,19,"September 11, 2017  - Substrate exhibiting semi-saturated conditions, comparing with off-ROW.",wetlands
232,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,20,"September 11, 2017   - Wetland providing good habitat opportunity through good vegetation cover and sufficient snags.",vegetation
233,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,20,"September 11, 2017   - Wetland providing good habitat opportunity through good vegetation cover and sufficient snags.",wetlands
234,03bfc26a-c6d0-4761-b8f5-47acf2290d02,4,21,"September 11, 2017  - Wetland has achieved pre-construction contours. Off-ROW species successfully emerging onto ROW. Overall, no net loss of wetland function was observed.",wetlands
235,03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,1,"August 2, 2017 - Vegetation cover on the ROW is 80 - 100% compared to off-ROW control. Good establishment of grasses, shrubs, and aquatic vegetation.",vegetation
236,03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,1,"August 2, 2017 - Vegetation cover on the ROW is 80 - 100% compared to off-ROW control. Good establishment of grasses, shrubs, and aquatic vegetation.",fish
237,03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,2,"August 2, 2017  - No subsidence or erosion issues were observed.",physical
238,03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,3,"August 2, 2017   - KP 1+890 to 2+040 and KP 2+250 to 2+350 - Perennial sow thistle observed, recommend weed control.",vegetation
239,03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,4,"August 12, 2017 - KP 1+890 to 2+040 and KP 2+250 to 2+350 – Intermittent herbicide application conducted to control perennial sow thistle and tansy. Issue resolved.",vegetation
240,03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,5,"September 11, 2017 – Woody swamp on ROW from KP 1+920 to 1+960 and 2+200 to 2+360 appears to be at full functionality.",wetlands
241,03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,6,"September 11, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off-ROW control. Vegetation consisting of herbaceous graminoids, tamarack, black spruce, willow, aspen, poplar, Labrador tea and sphagnum moss. Hydrophytic vegetation emerging throughout wetland (common cattail).",vegetation
242,03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,6,"September 11, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off-ROW control. Vegetation consisting of herbaceous graminoids, tamarack, black spruce, willow, aspen, poplar, Labrador tea and sphagnum moss. Hydrophytic vegetation emerging throughout wetland (common cattail).",wetlands
243,03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,7,"September 11, 2017  - No noxious weeds were identified in wetland.",vegetation
244,03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,7,"September 11, 2017  - No noxious weeds were identified in wetland.",wetlands
245,03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,8,"September 11, 2017   - Trench crown present through wetland but has settled. Sufficient breaks present for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",physical
246,03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,8,"September 11, 2017   - Trench crown present through wetland but has settled. Sufficient breaks present for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",wetlands
247,03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,9,"September 11, 2017  - Substrate in wetland appears healthy through uniform vegetation growth and good organic content in topsoil layer. Humification occurring throughout wetland through large amounts of decomposing vegetation litter.",soil
248,03bfc26a-c6d0-4761-b8f5-47acf2290d02,5,9,"September 11, 2017  - Substrate in wetland appears healthy through uniform vegetation growth and good organic content in topsoil layer. Humification occurring throughout wetland through large amounts of decomposing vegetation litter.",vegetation
